# flange crystal segment slope_theta intercept_theta slope_phi intercept_phi slope_x intercept_x slope_y intercept_y slope_z intercept_z
10	1	3	-0.0415	115.1760	0.0852	-10.7190	0.8519	175.5385	0.0681	-32.7848	-0.7239	-85.0045
10	2	0	0.1911	109.0700	-0.0163	10.3525	-0.1778	186.3150	-0.1657	33.6375	-1.1148	-65.1824
10	2	1	-0.0524	115.1925	-0.0458	10.6972	1.2037	174.7310	0.0143	32.6196	-0.7606	-84.8525
10	2	2	-0.0351	115.5635	0.0244	3.6054	1.1892	174.3255	0.0518	11.3361	-0.8879	-84.1822
10	2	3	0.1723	109.3710	-0.1038	3.9910	0.1338	185.4690	-0.1470	12.4102	-1.0778	-64.8195
10	3	0	-0.2208	125.4810	-0.2744	11.0092	0.7182	170.6455	-0.3892	32.5704	-0.2450	-128.1105
10	3	1	-0.2480	126.1980	-0.1039	3.8629	0.7268	170.8970	0.0740	10.7140	-0.3015	-128.3125
10	3	2	-0.1768	121.3185	-0.0428	3.6852	1.1782	172.1795	0.0596	10.8849	-0.5792	-106.5415
10	3	3	-0.1757	120.8400	-0.1413	11.1263	0.9032	172.2165	-0.2441	33.1561	-0.4024	-107.1540
11	0	0	-0.2212	125.3385	-0.2094	33.6139	0.1727	144.1070	0.3605	98.2712	-0.2862	-127.2750
11	0	1	-0.1506	120.7780	-0.0985	33.4588	0.6889	145.1640	0.6559	98.5445	-0.4835	-106.9030
11	0	2	-0.2140	121.3120	-0.1505	40.8041	0.6849	129.9750	0.7923	114.0245	-0.3759	-106.5620
11	0	3	-0.2620	126.0500	-0.2451	40.5892	0.7158	128.0030	0.6112	112.4070	-0.3024	-127.1045
11	1	0	0.2591	108.9115	-0.1091	34.2150	-0.3035	156.0015	-0.0890	108.1445	-1.3512	-64.6920
11	1	1	0.2102	109.2935	-0.1533	40.8695	-0.0896	140.0130	-0.0560	122.7690	-1.1626	-64.5938
11	1	2	-0.0596	115.6270	-0.2432	40.9189	0.5377	132.0650	0.5777	115.6930	-0.7421	-84.5228
11	1	3	-0.0241	115.1765	-0.1981	33.9018	0.5532	147.4965	0.6133	100.5935	-0.8705	-84.8031
11	2	0	0.2653	108.9425	-0.2214	54.8269	-0.0560	107.6800	-0.3311	155.7780	-1.3789	-64.7722
11	2	1	-0.0420	115.2250	-0.1867	54.8030	0.3860	101.1630	0.6178	147.2685	-0.7245	-85.2054
11	2	2	-0.0333	115.5280	-0.2966	48.5804	0.6140	115.8910	0.6247	132.1200	-0.8365	-84.2237
11	2	3	0.2108	109.2860	-0.2521	48.5291	0.0838	122.5580	-0.1452	140.1705	-1.2122	-64.5133
11	3	0	-0.2448	125.3960	-0.4514	55.1057	0.6653	97.1906	0.4724	143.6285	-0.1849	-127.4605
11	3	1	-0.2659	126.0245	-0.0711	47.2513	0.7407	112.0145	0.9207	127.3795	-0.2763	-127.1180
11	3	2	-0.2061	121.2855	-0.1990	48.2967	0.5859	114.4850	0.7691	129.8725	-0.4054	-106.4770
11	3	3	-0.1692	120.8265	-0.1913	54.9506	0.5130	98.7758	0.5427	145.1110	-0.3722	-107.1445
12	0	0	-0.2353	125.5335	-0.4673	97.3228	0.0688	-31.9489	1.0220	169.8200	-0.3016	-128.0165
12	0	1	-0.2468	126.2240	-0.3965	91.7016	0.1251	-11.2283	1.1375	169.6855	-0.3646	-128.2060
12	0	2	-0.1570	121.2880	-0.3711	92.2914	0.0901	-11.1776	1.1661	172.0545	-0.5486	-106.5875
12	0	3	-0.1463	120.7760	-0.5856	98.8687	0.2778	-33.1376	1.0574	172.2005	-0.5407	-106.7650
12	1	0	-0.2127	125.4995	-0.4125	77.9157	-0.0161	31.7804	0.7914	170.6425	-0.3313	-128.0080
12	1	1	-0.1900	120.8650	-0.3209	78.1836	-0.2033	32.9873	0.7337	172.9880	-0.3089	-107.3820
12	1	2	-0.1371	121.2225	-0.1841	84.8222	0.0067	11.0202	1.2837	171.7565	-0.6856	-106.2115
12	1	3	-0.2444	126.1965	-0.4161	84.6283	-0.1836	11.3541	0.8607	170.2970	-0.2930	-128.2105
12	2	0	0.2137	108.9670	-0.3932	79.1166	-0.0845	33.4497	-0.1631	186.6025	-1.1865	-64.8772
12	2	1	0.1908	109.3450	-0.4621	85.7542	-0.1131	12.2449	-0.0484	185.6835	-1.1374	-64.6785
12	2	2	-0.0224	115.5270	-0.3232	85.3618	-0.0238	11.4255	0.9842	174.9490	-0.8620	-84.1824
12	2	3	-0.0160	115.1175	-0.4954	78.8767	0.0180	32.6088	0.5581	176.3635	-0.8492	-84.6804
12	3	0	0.2350	108.9555	-0.6007	99.0279	0.2041	-33.6748	-0.2811	186.4530	-1.2408	-64.8178
12	3	1	-0.0052	115.0715	-0.5725	98.8030	0.1463	-32.9930	0.7859	175.6615	-0.8360	-84.6419
12	3	2	-0.0368	115.5605	-0.4245	92.7633	0.1035	-11.5722	1.0069	174.9545	-0.8156	-84.3482
12	3	3	0.1783	109.3435	-0.5231	93.2710	0.0863	-12.3254	-0.0940	185.8870	-1.0907	-64.6937
13	0	0	0.1983	109.0890	-1.0977	142.5690	0.0011	-155.0675	0.0193	107.9310	-1.1905	-65.1882
13	0	1	-0.0203	115.2405	-1.2099	141.3130	-0.5273	-147.3165	0.6262	100.4655	-0.8665	-85.1013
13	0	2	-0.0441	115.5710	-0.9443	137.1750	-0.7889	-131.7395	0.6431	115.7250	-0.8253	-84.3461
13	0	3	0.2116	109.2865	-1.0913	138.0740	0.1552	-140.1290	-0.1372	122.9285	-1.2095	-64.4847
13	1	0	-0.2652	125.4945	-1.3665	139.8800	-0.4983	-143.1370	0.6214	97.5253	-0.1812	-127.6405
13	1	1	-0.3014	126.1285	-0.8898	135.0000	-0.6438	-128.2685	0.7965	112.1485	-0.1229	-127.6715
13	1	2	-0.1970	121.2950	-0.8842	136.3595	-0.8440	-129.2770	0.6656	114.3750	-0.4375	-106.4835
13	1	3	-0.1474	120.7840	-1.2937	140.6955	-0.4756	-145.0795	0.6114	98.4618	-0.5215	-106.8080
13	2	0	-0.2257	125.3805	-0.7723	121.6775	-0.7551	-96.9861	0.4113	143.6490	-0.3232	-127.3050
13	2	1	-0.1332	120.7930	-0.5715	122.3795	-0.8293	-98.1136	0.6026	144.9095	-0.5955	-106.7540
13	2	2	-0.2002	121.3115	-0.7961	129.8235	-0.6687	-114.4615	0.6491	130.0160	-0.3928	-106.7100
13	2	3	-0.2730	125.9880	-0.7771	128.4920	-0.7341	-112.2985	0.4943	128.5715	-0.2139	-127.1440
13	3	0	0.2336	108.9735	-0.6893	123.9465	0.1757	-108.4090	-0.3023	155.9475	-1.2966	-64.8594
13	3	1	0.1930	109.2895	-0.6563	130.1395	-0.0235	-122.6490	-0.0277	139.9565	-1.1458	-64.5646
13	3	2	-0.0402	115.5870	-0.7739	130.0255	-0.6648	-115.7090	0.6471	131.7580	-0.8538	-84.3722
13	3	3	0.0075	115.0985	-0.8438	123.5395	-0.2724	-101.6850	0.3274	148.0055	-0.9156	-84.7234
